prediction_side,decision_time_bucket_start,current_price_bucket_start,limit_price_anchor,win_market_count,win_fill_market_count,a_win_market_fill,lose_market_count,lose_fill_market_count,a_lose_market_fill,sample_market_count
down,240,0.05,0.3,46,45,0.9782608695652174,555,553,0.9963963963963964,601
down,240,0.05,0.35,46,45,0.9782608695652174,555,553,0.9963963963963964,601
down,240,0.05,0.4,46,45,0.9782608695652174,555,553,0.9963963963963964,601
down,240,0.05,0.45,46,45,0.9782608695652174,555,553,0.9963963963963964,601
down,240,0.05,0.5,46,45,0.9782608695652174,555,553,0.9963963963963964,601
down,240,0.05,0.55,46,45,0.9782608695652174,555,553,0.9963963963963964,601
down,240,0.05,0.6,46,45,0.9782608695652174,555,553,0.9963963963963964,601
down,240,0.05,0.65,46,45,0.9782608695652174,555,553,0.9963963963963964,601
down,240,0.05,0.7,46,45,0.9782608695652174,555,553,0.9963963963963964,601
down,240,0.05,0.75,46,45,0.9782608695652174,555,553,0.9963963963963964,601
down,240,0.05,0.8,46,45,0.9782608695652174,555,553,0.9963963963963964,601
down,240,0.05,0.85,46,45,0.9782608695652174,555,553,0.9963963963963964,601
down,240,0.05,0.9,46,45,0.9782608695652174,555,553,0.9963963963963964,601
down,240,0.05,0.95,46,45,0.9782608695652174,555,553,0.9963963963963964,601
down,240,0.1,0.05,56,12,0.21428571428571427,400,384,0.96,456
down,240,0.1,0.1,56,30,0.5357142857142857,400,397,0.9925,456
down,240,0.1,0.15,56,51,0.9107142857142857,400,400,1.0,456
down,240,0.1,0.2,56,51,0.9107142857142857,400,400,1.0,456
down,240,0.1,0.25,56,53,0.9464285714285714,400,400,1.0,456
down,240,0.1,0.3,56,53,0.9464285714285714,400,400,1.0,456
down,240,0.1,0.35,56,53,0.9464285714285714,400,400,1.0,456
down,240,0.1,0.4,56,53,0.9464285714285714,400,400,1.0,456
down,240,0.1,0.45,56,53,0.9464285714285714,400,400,1.0,456
down,240,0.1,0.5,56,54,0.9642857142857143,400,400,1.0,456
down,240,0.1,0.55,56,54,0.9642857142857143,400,400,1.0,456
down,240,0.1,0.6,56,55,0.9821428571428571,400,400,1.0,456
down,240,0.1,0.65,56,55,0.9821428571428571,400,400,1.0,456
down,240,0.1,0.7,56,55,0.9821428571428571,400,400,1.0,456
down,240,0.1,0.75,56,55,0.9821428571428571,400,400,1.0,456
down,240,0.1,0.8,56,55,0.9821428571428571,400,400,1.0,456
down,240,0.1,0.85,56,55,0.9821428571428571,400,400,1.0,456
down,240,0.1,0.9,56,55,0.9821428571428571,400,400,1.0,456
down,240,0.1,0.95,56,55,0.9821428571428571,400,400,1.0,456
down,240,0.15,0.05,48,10,0.20833333333333334,208,198,0.9519230769230769,256
down,240,0.15,0.1,48,18,0.375,208,204,0.9807692307692307,256
down,240,0.15,0.15,48,29,0.6041666666666666,208,207,0.9951923076923077,256
down,240,0.15,0.2,48,45,0.9375,208,208,1.0,256
down,240,0.15,0.25,48,48,1.0,208,208,1.0,256
down,240,0.15,0.3,48,48,1.0,208,208,1.0,256
down,240,0.15,0.35,48,48,1.0,208,208,1.0,256
down,240,0.15,0.4,48,48,1.0,208,208,1.0,256
down,240,0.15,0.45,48,48,1.0,208,208,1.0,256
down,240,0.15,0.5,48,48,1.0,208,208,1.0,256
down,240,0.15,0.55,48,48,1.0,208,208,1.0,256
down,240,0.15,0.6,48,48,1.0,208,208,1.0,256
down,240,0.15,0.65,48,48,1.0,208,208,1.0,256
down,240,0.15,0.7,48,48,1.0,208,208,1.0,256
down,240,0.15,0.75,48,48,1.0,208,208,1.0,256
down,240,0.15,0.8,48,48,1.0,208,208,1.0,256
down,240,0.15,0.85,48,48,1.0,208,208,1.0,256
down,240,0.15,0.9,48,48,1.0,208,208,1.0,256
down,240,0.15,0.95,48,48,1.0,208,208,1.0,256
down,240,0.2,0.05,62,13,0.20967741935483872,244,214,0.8770491803278688,306
down,240,0.2,0.1,62,20,0.3225806451612903,244,226,0.9262295081967213,306
down,240,0.2,0.15,62,32,0.5161290322580645,244,231,0.9467213114754098,306
down,240,0.2,0.2,62,47,0.7580645161290323,244,240,0.9836065573770492,306
down,240,0.2,0.25,62,59,0.9516129032258065,244,243,0.9959016393442623,306
down,240,0.2,0.3,62,62,1.0,244,243,0.9959016393442623,306
down,240,0.2,0.35,62,62,1.0,244,243,0.9959016393442623,306
down,240,0.2,0.4,62,62,1.0,244,243,0.9959016393442623,306
down,240,0.2,0.45,62,62,1.0,244,243,0.9959016393442623,306
down,240,0.2,0.5,62,62,1.0,244,243,0.9959016393442623,306
down,240,0.2,0.55,62,62,1.0,244,243,0.9959016393442623,306
down,240,0.2,0.6,62,62,1.0,244,243,0.9959016393442623,306
down,240,0.2,0.65,62,62,1.0,244,243,0.9959016393442623,306
down,240,0.2,0.7,62,62,1.0,244,243,0.9959016393442623,306
down,240,0.2,0.75,62,62,1.0,244,243,0.9959016393442623,306
down,240,0.2,0.8,62,62,1.0,244,243,0.9959016393442623,306
down,240,0.2,0.85,62,62,1.0,244,243,0.9959016393442623,306
down,240,0.2,0.9,62,62,1.0,244,243,0.9959016393442623,306
down,240,0.2,0.95,62,62,1.0,244,243,0.9959016393442623,306
down,240,0.25,0.05,87,11,0.12643678160919541,217,192,0.8847926267281107,304
down,240,0.25,0.1,87,17,0.19540229885057472,217,204,0.9400921658986175,304
down,240,0.25,0.15,87,28,0.3218390804597701,217,209,0.9631336405529954,304
down,240,0.25,0.2,87,43,0.4942528735632184,217,212,0.9769585253456221,304
down,240,0.25,0.25,87,62,0.7126436781609196,217,215,0.9907834101382489,304
down,240,0.25,0.3,87,82,0.9425287356321839,217,216,0.9953917050691244,304
down,240,0.25,0.35,87,84,0.9655172413793104,217,217,1.0,304
down,240,0.25,0.4,87,85,0.9770114942528736,217,217,1.0,304
down,240,0.25,0.45,87,86,0.9885057471264368,217,217,1.0,304
down,240,0.25,0.5,87,86,0.9885057471264368,217,217,1.0,304
down,240,0.25,0.55,87,87,1.0,217,217,1.0,304
down,240,0.25,0.6,87,87,1.0,217,217,1.0,304
down,240,0.25,0.65,87,87,1.0,217,217,1.0,304
down,240,0.25,0.7,87,87,1.0,217,217,1.0,304
down,240,0.25,0.75,87,87,1.0,217,217,1.0,304
down,240,0.25,0.8,87,87,1.0,217,217,1.0,304
down,240,0.25,0.85,87,87,1.0,217,217,1.0,304
down,240,0.25,0.9,87,87,1.0,217,217,1.0,304
down,240,0.25,0.95,87,87,1.0,217,217,1.0,304
down,240,0.3,0.05,80,9,0.1125,172,154,0.8953488372093024,252
down,240,0.3,0.1,80,19,0.2375,172,165,0.9593023255813954,252
down,240,0.3,0.15,80,32,0.4,172,168,0.9767441860465116,252
down,240,0.3,0.2,80,36,0.45,172,171,0.9941860465116279,252
down,240,0.3,0.25,80,45,0.5625,172,171,0.9941860465116279,252
down,240,0.3,0.3,80,56,0.7,172,171,0.9941860465116279,252
down,240,0.3,0.35,80,75,0.9375,172,172,1.0,252
down,240,0.3,0.4,80,76,0.95,172,172,1.0,252
down,240,0.3,0.45,80,78,0.975,172,172,1.0,252
down,240,0.3,0.5,80,79,0.9875,172,172,1.0,252
down,240,0.3,0.55,80,79,0.9875,172,172,1.0,252
down,240,0.3,0.6,80,79,0.9875,172,172,1.0,252
down,240,0.3,0.65,80,79,0.9875,172,172,1.0,252
down,240,0.3,0.7,80,79,0.9875,172,172,1.0,252
down,240,0.3,0.75,80,79,0.9875,172,172,1.0,252
down,240,0.3,0.8,80,79,0.9875,172,172,1.0,252
down,240,0.3,0.85,80,79,0.9875,172,172,1.0,252
down,240,0.3,0.9,80,79,0.9875,172,172,1.0,252
down,240,0.3,0.95,80,79,0.9875,172,172,1.0,252
down,240,0.35,0.05,77,5,0.06493506493506493,144,121,0.8402777777777778,221
down,240,0.35,0.1,77,10,0.12987012987012986,144,128,0.8888888888888888,221
down,240,0.35,0.15,77,17,0.22077922077922077,144,135,0.9375,221
down,240,0.35,0.2,77,25,0.3246753246753247,144,138,0.9583333333333334,221
down,240,0.35,0.25,77,33,0.42857142857142855,144,140,0.9722222222222222,221
down,240,0.35,0.3,77,43,0.5584415584415584,144,140,0.9722222222222222,221
down,240,0.35,0.35,77,57,0.7402597402597403,144,141,0.9791666666666666,221
down,240,0.35,0.4,77,75,0.974025974025974,144,143,0.9930555555555556,221
down,240,0.35,0.45,77,76,0.987012987012987,144,143,0.9930555555555556,221
down,240,0.35,0.5,77,77,1.0,144,143,0.9930555555555556,221
down,240,0.35,0.55,77,77,1.0,144,143,0.9930555555555556,221
down,240,0.35,0.6,77,77,1.0,144,143,0.9930555555555556,221
down,240,0.35,0.65,77,77,1.0,144,143,0.9930555555555556,221
down,240,0.35,0.7,77,77,1.0,144,143,0.9930555555555556,221
down,240,0.35,0.75,77,77,1.0,144,143,0.9930555555555556,221
down,240,0.35,0.8,77,77,1.0,144,143,0.9930555555555556,221
down,240,0.35,0.85,77,77,1.0,144,143,0.9930555555555556,221
down,240,0.35,0.9,77,77,1.0,144,143,0.9930555555555556,221
down,240,0.35,0.95,77,77,1.0,144,143,0.9930555555555556,221
down,240,0.4,0.05,106,11,0.10377358490566038,156,134,0.8589743589743589,262
down,240,0.4,0.1,106,17,0.16037735849056603,156,143,0.9166666666666666,262
down,240,0.4,0.15,106,22,0.20754716981132076,156,151,0.967948717948718,262
down,240,0.4,0.2,106,32,0.3018867924528302,156,153,0.9807692307692307,262
down,240,0.4,0.25,106,41,0.3867924528301887,156,154,0.9871794871794872,262
down,240,0.4,0.3,106,54,0.5094339622641509,156,156,1.0,262
down,240,0.4,0.35,106,65,0.6132075471698113,156,156,1.0,262
down,240,0.4,0.4,106,80,0.7547169811320755,156,156,1.0,262
down,240,0.4,0.45,106,104,0.9811320754716981,156,156,1.0,262
down,240,0.4,0.5,106,105,0.9905660377358491,156,156,1.0,262
down,240,0.4,0.55,106,106,1.0,156,156,1.0,262
down,240,0.4,0.6,106,106,1.0,156,156,1.0,262
down,240,0.4,0.65,106,106,1.0,156,156,1.0,262
down,240,0.4,0.7,106,106,1.0,156,156,1.0,262
down,240,0.4,0.75,106,106,1.0,156,156,1.0,262
down,240,0.4,0.8,106,106,1.0,156,156,1.0,262
down,240,0.4,0.85,106,106,1.0,156,156,1.0,262
down,240,0.4,0.9,106,106,1.0,156,156,1.0,262
down,240,0.4,0.95,106,106,1.0,156,156,1.0,262
down,240,0.45,0.05,118,10,0.0847457627118644,119,101,0.8487394957983193,237
down,240,0.45,0.1,118,22,0.1864406779661017,119,105,0.8823529411764706,237
down,240,0.45,0.15,118,24,0.2033898305084746,119,109,0.9159663865546218,237
down,240,0.45,0.2,118,31,0.2627118644067797,119,110,0.9243697478991597,237
down,240,0.45,0.25,118,40,0.3389830508474576,119,111,0.9327731092436975,237
down,240,0.45,0.3,118,58,0.4915254237288136,119,115,0.9663865546218487,237
down,240,0.45,0.35,118,66,0.559322033898305,119,116,0.9747899159663865,237
down,240,0.45,0.4,118,79,0.6694915254237288,119,116,0.9747899159663865,237
down,240,0.45,0.45,118,96,0.8135593220338984,119,116,0.9747899159663865,237
down,240,0.45,0.5,118,115,0.9745762711864406,119,116,0.9747899159663865,237
down,240,0.45,0.55,118,117,0.9915254237288136,119,116,0.9747899159663865,237
down,240,0.45,0.6,118,117,0.9915254237288136,119,116,0.9747899159663865,237
down,240,0.45,0.65,118,118,1.0,119,116,0.9747899159663865,237
down,240,0.45,0.7,118,118,1.0,119,116,0.9747899159663865,237
down,240,0.45,0.75,118,118,1.0,119,116,0.9747899159663865,237
down,240,0.45,0.8,118,118,1.0,119,116,0.9747899159663865,237
down,240,0.45,0.85,118,118,1.0,119,116,0.9747899159663865,237
down,240,0.45,0.9,118,118,1.0,119,116,0.9747899159663865,237
down,240,0.45,0.95,118,118,1.0,119,116,0.9747899159663865,237
down,240,0.5,0.05,134,6,0.04477611940298507,126,89,0.7063492063492064,260
down,240,0.5,0.1,134,12,0.08955223880597014,126,103,0.8174603174603174,260
down,240,0.5,0.15,134,20,0.14925373134328357,126,113,0.8968253968253969,260
down,240,0.5,0.2,134,27,0.20149253731343283,126,116,0.9206349206349206,260
down,240,0.5,0.25,134,36,0.26865671641791045,126,116,0.9206349206349206,260
down,240,0.5,0.3,134,45,0.3358208955223881,126,119,0.9444444444444444,260
down,240,0.5,0.35,134,49,0.3656716417910448,126,120,0.9523809523809523,260
down,240,0.5,0.4,134,61,0.4552238805970149,126,120,0.9523809523809523,260
down,240,0.5,0.45,134,69,0.5149253731343284,126,121,0.9603174603174603,260
down,240,0.5,0.5,134,89,0.664179104477612,126,124,0.9841269841269841,260
down,240,0.5,0.55,134,120,0.8955223880597015,126,124,0.9841269841269841,260
down,240,0.5,0.6,134,128,0.9552238805970149,126,124,0.9841269841269841,260
down,240,0.5,0.65,134,129,0.9626865671641791,126,124,0.9841269841269841,260
down,240,0.5,0.7,134,130,0.9701492537313433,126,124,0.9841269841269841,260
down,240,0.5,0.75,134,132,0.9850746268656716,126,124,0.9841269841269841,260
down,240,0.5,0.8,134,132,0.9850746268656716,126,124,0.9841269841269841,260
down,240,0.5,0.85,134,132,0.9850746268656716,126,124,0.9841269841269841,260
down,240,0.5,0.9,134,132,0.9850746268656716,126,124,0.9841269841269841,260
down,240,0.5,0.95,134,132,0.9850746268656716,126,124,0.9841269841269841,260
down,240,0.55,0.05,194,4,0.020618556701030927,133,106,0.7969924812030075,327
down,240,0.55,0.1,194,15,0.07731958762886598,133,115,0.8646616541353384,327
down,240,0.55,0.15,194,26,0.13402061855670103,133,124,0.9323308270676691,327
down,240,0.55,0.2,194,31,0.15979381443298968,133,125,0.9398496240601504,327
down,240,0.55,0.25,194,35,0.18041237113402062,133,127,0.9548872180451128,327
down,240,0.55,0.3,194,51,0.26288659793814434,133,129,0.9699248120300752,327
down,240,0.55,0.35,194,60,0.30927835051546393,133,131,0.9849624060150376,327
down,240,0.55,0.4,194,71,0.36597938144329895,133,131,0.9849624060150376,327
down,240,0.55,0.45,194,79,0.4072164948453608,133,131,0.9849624060150376,327
down,240,0.55,0.5,194,95,0.4896907216494845,133,131,0.9849624060150376,327
down,240,0.55,0.55,194,123,0.634020618556701,133,133,1.0,327
down,240,0.55,0.6,194,173,0.8917525773195877,133,133,1.0,327
down,240,0.55,0.65,194,183,0.9432989690721649,133,133,1.0,327
down,240,0.55,0.7,194,190,0.979381443298969,133,133,1.0,327
down,240,0.55,0.75,194,192,0.9896907216494846,133,133,1.0,327
down,240,0.55,0.8,194,193,0.9948453608247423,133,133,1.0,327
down,240,0.55,0.85,194,193,0.9948453608247423,133,133,1.0,327
down,240,0.55,0.9,194,193,0.9948453608247423,133,133,1.0,327
down,240,0.55,0.95,194,194,1.0,133,133,1.0,327
down,240,0.6,0.05,118,0,0.0,72,56,0.7777777777777778,190
down,240,0.6,0.1,118,5,0.0423728813559322,72,58,0.8055555555555556,190
down,240,0.6,0.15,118,8,0.06779661016949153,72,63,0.875,190
down,240,0.6,0.2,118,10,0.0847457627118644,72,65,0.9027777777777778,190
down,240,0.6,0.25,118,12,0.1016949152542373,72,67,0.9305555555555556,190
down,240,0.6,0.3,118,16,0.13559322033898305,72,68,0.9444444444444444,190
down,240,0.6,0.35,118,19,0.16101694915254236,72,71,0.9861111111111112,190
down,240,0.6,0.4,118,29,0.2457627118644068,72,72,1.0,190
down,240,0.6,0.45,118,34,0.288135593220339,72,72,1.0,190
down,240,0.6,0.5,118,44,0.3728813559322034,72,72,1.0,190
down,240,0.6,0.55,118,54,0.4576271186440678,72,72,1.0,190
down,240,0.6,0.6,118,69,0.5847457627118644,72,72,1.0,190
down,240,0.6,0.65,118,107,0.9067796610169492,72,72,1.0,190
down,240,0.6,0.7,118,111,0.940677966101695,72,72,1.0,190
down,240,0.6,0.75,118,116,0.9830508474576272,72,72,1.0,190
down,240,0.6,0.8,118,116,0.9830508474576272,72,72,1.0,190
down,240,0.6,0.85,118,117,0.9915254237288136,72,72,1.0,190
down,240,0.6,0.9,118,117,0.9915254237288136,72,72,1.0,190
down,240,0.6,0.95,118,117,0.9915254237288136,72,72,1.0,190
down,240,0.65,0.05,200,8,0.04,84,61,0.7261904761904762,284
down,240,0.65,0.1,200,12,0.06,84,70,0.8333333333333334,284
down,240,0.65,0.15,200,16,0.08,84,72,0.8571428571428571,284
down,240,0.65,0.2,200,19,0.095,84,73,0.8690476190476191,284
down,240,0.65,0.25,200,26,0.13,84,74,0.8809523809523809,284
down,240,0.65,0.3,200,39,0.195,84,76,0.9047619047619048,284
down,240,0.65,0.35,200,44,0.22,84,78,0.9285714285714286,284
down,240,0.65,0.4,200,50,0.25,84,80,0.9523809523809523,284
down,240,0.65,0.45,200,59,0.295,84,81,0.9642857142857143,284
down,240,0.65,0.5,200,72,0.36,84,83,0.9880952380952381,284
down,240,0.65,0.55,200,84,0.42,84,83,0.9880952380952381,284
down,240,0.65,0.6,200,99,0.495,84,83,0.9880952380952381,284
down,240,0.65,0.65,200,129,0.645,84,83,0.9880952380952381,284
down,240,0.65,0.7,200,180,0.9,84,84,1.0,284
down,240,0.65,0.75,200,192,0.96,84,84,1.0,284
down,240,0.65,0.8,200,197,0.985,84,84,1.0,284
down,240,0.65,0.85,200,199,0.995,84,84,1.0,284
down,240,0.65,0.9,200,200,1.0,84,84,1.0,284
down,240,0.65,0.95,200,200,1.0,84,84,1.0,284
down,240,0.7,0.05,163,3,0.018404907975460124,53,42,0.7924528301886793,216
down,240,0.7,0.1,163,7,0.04294478527607362,53,47,0.8867924528301887,216
down,240,0.7,0.15,163,13,0.07975460122699386,53,49,0.9245283018867925,216
down,240,0.7,0.2,163,16,0.09815950920245399,53,49,0.9245283018867925,216
down,240,0.7,0.25,163,18,0.11042944785276074,53,51,0.9622641509433962,216
down,240,0.7,0.3,163,21,0.12883435582822086,53,51,0.9622641509433962,216
down,240,0.7,0.35,163,26,0.15950920245398773,53,52,0.9811320754716981,216
down,240,0.7,0.4,163,32,0.19631901840490798,53,52,0.9811320754716981,216
down,240,0.7,0.45,163,37,0.22699386503067484,53,52,0.9811320754716981,216
down,240,0.7,0.5,163,49,0.3006134969325153,53,52,0.9811320754716981,216
down,240,0.7,0.55,163,60,0.36809815950920244,53,53,1.0,216
down,240,0.7,0.6,163,72,0.44171779141104295,53,53,1.0,216
down,240,0.7,0.65,163,88,0.5398773006134969,53,53,1.0,216
down,240,0.7,0.7,163,107,0.656441717791411,53,53,1.0,216
down,240,0.7,0.75,163,152,0.9325153374233128,53,53,1.0,216
down,240,0.7,0.8,163,160,0.9815950920245399,53,53,1.0,216
down,240,0.7,0.85,163,162,0.9938650306748467,53,53,1.0,216
down,240,0.7,0.9,163,163,1.0,53,53,1.0,216
down,240,0.7,0.95,163,163,1.0,53,53,1.0,216
down,240,0.75,0.05,232,8,0.034482758620689655,65,55,0.8461538461538461,297
down,240,0.75,0.1,232,13,0.05603448275862069,65,59,0.9076923076923077,297
down,240,0.75,0.15,232,16,0.06896551724137931,65,61,0.9384615384615385,297
down,240,0.75,0.2,232,19,0.08189655172413793,65,62,0.9538461538461539,297
down,240,0.75,0.25,232,23,0.09913793103448276,65,63,0.9692307692307692,297
down,240,0.75,0.3,232,30,0.12931034482758622,65,64,0.9846153846153847,297
down,240,0.75,0.35,232,33,0.14224137931034483,65,64,0.9846153846153847,297
down,240,0.75,0.4,232,37,0.15948275862068967,65,65,1.0,297
down,240,0.75,0.45,232,50,0.21551724137931033,65,65,1.0,297
down,240,0.75,0.5,232,62,0.2672413793103448,65,65,1.0,297
down,240,0.75,0.55,232,75,0.3232758620689655,65,65,1.0,297
down,240,0.75,0.6,232,87,0.375,65,65,1.0,297
down,240,0.75,0.65,232,100,0.43103448275862066,65,65,1.0,297
down,240,0.75,0.7,232,122,0.5258620689655172,65,65,1.0,297
down,240,0.75,0.75,232,162,0.6982758620689655,65,65,1.0,297
down,240,0.75,0.8,232,217,0.9353448275862069,65,65,1.0,297
down,240,0.75,0.85,232,226,0.9741379310344828,65,65,1.0,297
down,240,0.75,0.9,232,230,0.9913793103448276,65,65,1.0,297
down,240,0.75,0.95,232,232,1.0,65,65,1.0,297
down,240,0.8,0.05,275,9,0.03272727272727273,42,37,0.8809523809523809,317
down,240,0.8,0.1,275,14,0.05090909090909091,42,38,0.9047619047619048,317
down,240,0.8,0.15,275,22,0.08,42,39,0.9285714285714286,317
down,240,0.8,0.2,275,24,0.08727272727272728,42,40,0.9523809523809523,317
down,240,0.8,0.25,275,26,0.09454545454545454,42,41,0.9761904761904762,317
down,240,0.8,0.3,275,31,0.11272727272727273,42,42,1.0,317
down,240,0.8,0.35,275,34,0.12363636363636364,42,42,1.0,317
down,240,0.8,0.4,275,39,0.14181818181818182,42,42,1.0,317
down,240,0.8,0.45,275,48,0.17454545454545456,42,42,1.0,317
down,240,0.8,0.5,275,59,0.21454545454545454,42,42,1.0,317
down,240,0.8,0.55,275,62,0.22545454545454546,42,42,1.0,317
down,240,0.8,0.6,275,72,0.26181818181818184,42,42,1.0,317
down,240,0.8,0.65,275,84,0.3054545454545455,42,42,1.0,317
down,240,0.8,0.7,275,98,0.3563636363636364,42,42,1.0,317
down,240,0.8,0.75,275,121,0.44,42,42,1.0,317
down,240,0.8,0.8,275,173,0.6290909090909091,42,42,1.0,317
down,240,0.8,0.85,275,251,0.9127272727272727,42,42,1.0,317
down,240,0.8,0.9,275,266,0.9672727272727273,42,42,1.0,317
down,240,0.8,0.95,275,275,1.0,42,42,1.0,317
down,240,0.85,0.05,339,6,0.017699115044247787,40,34,0.85,379
down,240,0.85,0.1,339,9,0.02654867256637168,40,35,0.875,379
down,240,0.85,0.15,339,9,0.02654867256637168,40,35,0.875,379
down,240,0.85,0.2,339,11,0.032448377581120944,40,36,0.9,379
down,240,0.85,0.25,339,16,0.0471976401179941,40,39,0.975,379
down,240,0.85,0.3,339,21,0.061946902654867256,40,39,0.975,379
down,240,0.85,0.35,339,26,0.07669616519174041,40,40,1.0,379
down,240,0.85,0.4,339,32,0.0943952802359882,40,40,1.0,379
down,240,0.85,0.45,339,43,0.12684365781710916,40,40,1.0,379
down,240,0.85,0.5,339,54,0.1592920353982301,40,40,1.0,379
down,240,0.85,0.55,339,65,0.19174041297935104,40,40,1.0,379
down,240,0.85,0.6,339,75,0.22123893805309736,40,40,1.0,379
down,240,0.85,0.65,339,86,0.2536873156342183,40,40,1.0,379
down,240,0.85,0.7,339,98,0.2890855457227139,40,40,1.0,379
down,240,0.85,0.75,339,118,0.3480825958702065,40,40,1.0,379
down,240,0.85,0.8,339,150,0.4424778761061947,40,40,1.0,379
down,240,0.85,0.85,339,211,0.6224188790560472,40,40,1.0,379
down,240,0.85,0.9,339,322,0.9498525073746312,40,40,1.0,379
down,240,0.85,0.95,339,335,0.9882005899705014,40,40,1.0,379
down,240,0.9,0.05,730,22,0.030136986301369864,45,37,0.8222222222222222,775
down,240,0.9,0.1,730,29,0.03972602739726028,45,40,0.8888888888888888,775
down,240,0.9,0.15,730,31,0.04246575342465753,45,42,0.9333333333333333,775
down,240,0.9,0.2,730,36,0.049315068493150684,45,43,0.9555555555555556,775
down,240,0.9,0.25,730,40,0.0547945205479452,45,43,0.9555555555555556,775
down,240,0.9,0.3,730,54,0.07397260273972603,45,43,0.9555555555555556,775
down,240,0.9,0.35,730,62,0.08493150684931507,45,43,0.9555555555555556,775
down,240,0.9,0.4,730,64,0.08767123287671233,45,44,0.9777777777777777,775
down,240,0.9,0.45,730,71,0.09726027397260274,45,44,0.9777777777777777,775
down,240,0.9,0.5,730,82,0.11232876712328767,45,44,0.9777777777777777,775
down,240,0.9,0.55,730,90,0.1232876712328767,45,45,1.0,775
down,240,0.9,0.6,730,100,0.136986301369863,45,45,1.0,775
down,240,0.9,0.65,730,111,0.15205479452054796,45,45,1.0,775
down,240,0.9,0.7,730,133,0.1821917808219178,45,45,1.0,775
down,240,0.9,0.75,730,158,0.21643835616438356,45,45,1.0,775
down,240,0.9,0.8,730,204,0.27945205479452057,45,45,1.0,775
down,240,0.9,0.85,730,263,0.36027397260273974,45,45,1.0,775
down,240,0.9,0.9,730,384,0.5260273972602739,45,45,1.0,775
down,240,0.9,0.95,730,700,0.958904109589041,45,45,1.0,775
down,240,0.95,0.05,1214,18,0.014827018121911038,16,13,0.8125,1230
down,240,0.95,0.1,1214,28,0.023064250411861616,16,14,0.875,1230
down,240,0.95,0.15,1214,31,0.025535420098846788,16,16,1.0,1230
down,240,0.95,0.2,1214,38,0.03130148270181219,16,16,1.0,1230
down,240,0.95,0.25,1214,42,0.03459637561779242,16,16,1.0,1230
down,240,0.95,0.3,1214,51,0.042009884678747944,16,16,1.0,1230
down,240,0.95,0.35,1214,56,0.04612850082372323,16,16,1.0,1230
down,240,0.95,0.4,1214,58,0.047775947281713346,16,16,1.0,1230
down,240,0.95,0.45,1214,60,0.04942339373970346,16,16,1.0,1230
down,240,0.95,0.5,1214,71,0.05848434925864909,16,16,1.0,1230
down,240,0.95,0.55,1214,78,0.0642504118616145,16,16,1.0,1230
down,240,0.95,0.6,1214,80,0.06589785831960461,16,16,1.0,1230
down,240,0.95,0.65,1214,87,0.07166392092257001,16,16,1.0,1230
down,240,0.95,0.7,1214,98,0.08072487644151564,16,16,1.0,1230
down,240,0.95,0.75,1214,108,0.08896210873146623,16,16,1.0,1230
down,240,0.95,0.8,1214,115,0.09472817133443164,16,16,1.0,1230
down,240,0.95,0.85,1214,135,0.11120263591433278,16,16,1.0,1230
down,240,0.95,0.9,1214,181,0.14909390444810544,16,16,1.0,1230
down,240,0.95,0.95,1214,328,0.2701812191103789,16,16,1.0,1230
down,270,0.0,0.05,27,24,0.8888888888888888,2137,1106,0.5175479644361254,2164
down,270,0.0,0.1,27,26,0.9629629629629629,2137,1118,0.5231633130556855,2164
down,270,0.0,0.15,27,26,0.9629629629629629,2137,1122,0.5250350959288722,2164
down,270,0.0,0.2,27,26,0.9629629629629629,2137,1125,0.5264389330837623,2164
down,270,0.0,0.25,27,26,0.9629629629629629,2137,1125,0.5264389330837623,2164
down,270,0.0,0.3,27,26,0.9629629629629629,2137,1131,0.5292466073935423,2164
down,270,0.0,0.35,27,26,0.9629629629629629,2137,1133,0.5301824988301357,2164
down,270,0.0,0.4,27,26,0.9629629629629629,2137,1134,0.5306504445484324,2164
down,270,0.0,0.45,27,27,1.0,2137,1134,0.5306504445484324,2164
down,270,0.0,0.5,27,27,1.0,2137,1135,0.531118390266729,2164
down,270,0.0,0.55,27,27,1.0,2137,1137,0.5320542817033224,2164
down,270,0.0,0.6,27,27,1.0,2137,1138,0.5325222274216191,2164
down,270,0.0,0.65,27,27,1.0,2137,1138,0.5325222274216191,2164
down,270,0.0,0.7,27,27,1.0,2137,1140,0.5334581188582125,2164
down,270,0.0,0.75,27,27,1.0,2137,1144,0.5353299017313992,2164
down,270,0.0,0.8,27,27,1.0,2137,1145,0.5357978474496958,2164
down,270,0.0,0.85,27,27,1.0,2137,1145,0.5357978474496958,2164
down,270,0.0,0.9,27,27,1.0,2137,1145,0.5357978474496958,2164
down,270,0.0,0.95,27,27,1.0,2137,1145,0.5357978474496958,2164
down,270,0.05,0.05,32,21,0.65625,459,446,0.971677559912854,491
down,270,0.05,0.1,32,28,0.875,459,453,0.9869281045751634,491
down,270,0.05,0.15,32,29,0.90625,459,454,0.9891067538126361,491
down,270,0.05,0.2,32,30,0.9375,459,454,0.9891067538126361,491
down,270,0.05,0.25,32,30,0.9375,459,454,0.9891067538126361,491
down,270,0.05,0.3,32,31,0.96875,459,454,0.9891067538126361,491
down,270,0.05,0.35,32,31,0.96875,459,454,0.9891067538126361,491
down,270,0.05,0.4,32,31,0.96875,459,454,0.9891067538126361,491
down,270,0.05,0.45,32,31,0.96875,459,454,0.9891067538126361,491
