prediction_side,decision_second_bucket,current_price_bucket,order_delay_seconds,limit_price,win_market_count,win_fill_market_count,a_win_market_fill,lose_market_count,lose_fill_market_count,a_lose_market_fill,fallback_level
up,120_149,0.70_0.75,180,0.55,318,101,0.31761006289308175,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,180,0.55,356,96,0.2696629213483146,103,103,1.0,fine
up,120_149,0.80_0.85,180,0.55,344,86,0.25,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,180,0.55,325,53,0.16307692307692306,36,36,1.0,fine
up,120_149,0.90_0.95,180,0.55,327,28,0.0856269113149847,11,11,1.0,fine
up,120_149,0.95_1.00,180,0.55,60,4,0.06666666666666667,1,1,1.0,fine
up,any,any,180,0.55,4304,2075,0.48210966542750927,4294,4254,0.9906846762925011,side_delay_price
up,120_149,0.00_0.05,180,0.6,4,4,1.0,106,90,0.8490566037735849,fine
up,120_149,0.05_0.10,180,0.6,15,14,0.9333333333333333,246,232,0.943089430894309,fine
up,120_149,0.10_0.15,180,0.6,61,58,0.9508196721311475,378,373,0.9867724867724867,fine
up,120_149,0.15_0.20,180,0.6,51,47,0.9215686274509803,286,286,1.0,fine
up,120_149,0.20_0.25,180,0.6,88,83,0.9431818181818182,355,355,1.0,fine
up,120_149,0.25_0.30,180,0.6,153,139,0.9084967320261438,440,439,0.9977272727272727,fine
up,120_149,0.30_0.35,180,0.6,165,146,0.8848484848484849,325,325,1.0,fine
up,120_149,0.35_0.40,180,0.6,161,134,0.8322981366459627,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,180,0.6,225,187,0.8311111111111111,320,320,1.0,fine
up,120_149,0.45_0.50,180,0.6,272,208,0.7647058823529411,321,321,1.0,fine
up,120_149,0.50_0.55,180,0.6,295,206,0.6983050847457627,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,180,0.6,369,239,0.6476964769647696,269,269,1.0,fine
up,120_149,0.60_0.65,180,0.6,296,153,0.5168918918918919,154,154,1.0,fine
up,120_149,0.65_0.70,180,0.6,419,214,0.5107398568019093,210,210,1.0,fine
up,120_149,0.70_0.75,180,0.6,318,118,0.3710691823899371,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,180,0.6,356,107,0.300561797752809,103,103,1.0,fine
up,120_149,0.80_0.85,180,0.6,344,92,0.26744186046511625,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,180,0.6,325,65,0.2,36,36,1.0,fine
up,120_149,0.90_0.95,180,0.6,327,35,0.10703363914373089,11,11,1.0,fine
up,120_149,0.95_1.00,180,0.6,60,4,0.06666666666666667,1,1,1.0,fine
up,any,any,180,0.6,4304,2253,0.5234665427509294,4294,4254,0.9906846762925011,side_delay_price
up,120_149,0.00_0.05,180,0.65,4,4,1.0,106,90,0.8490566037735849,fine
up,120_149,0.05_0.10,180,0.65,15,14,0.9333333333333333,246,232,0.943089430894309,fine
up,120_149,0.10_0.15,180,0.65,61,58,0.9508196721311475,378,373,0.9867724867724867,fine
up,120_149,0.15_0.20,180,0.65,51,48,0.9411764705882353,286,286,1.0,fine
up,120_149,0.20_0.25,180,0.65,88,83,0.9431818181818182,355,355,1.0,fine
up,120_149,0.25_0.30,180,0.65,153,142,0.9281045751633987,440,439,0.9977272727272727,fine
up,120_149,0.30_0.35,180,0.65,165,151,0.9151515151515152,325,325,1.0,fine
up,120_149,0.35_0.40,180,0.65,161,139,0.8633540372670807,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,180,0.65,225,198,0.88,320,320,1.0,fine
up,120_149,0.45_0.50,180,0.65,272,224,0.8235294117647058,321,321,1.0,fine
up,120_149,0.50_0.55,180,0.65,295,224,0.7593220338983051,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,180,0.65,369,256,0.6937669376693767,269,269,1.0,fine
up,120_149,0.60_0.65,180,0.65,296,181,0.6114864864864865,154,154,1.0,fine
up,120_149,0.65_0.70,180,0.65,419,232,0.5536992840095465,210,210,1.0,fine
up,120_149,0.70_0.75,180,0.65,318,134,0.42138364779874216,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,180,0.65,356,123,0.3455056179775281,103,103,1.0,fine
up,120_149,0.80_0.85,180,0.65,344,103,0.29941860465116277,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,180,0.65,325,73,0.2246153846153846,36,36,1.0,fine
up,120_149,0.90_0.95,180,0.65,327,40,0.12232415902140673,11,11,1.0,fine
up,120_149,0.95_1.00,180,0.65,60,4,0.06666666666666667,1,1,1.0,fine
up,any,any,180,0.65,4304,2431,0.5648234200743495,4294,4254,0.9906846762925011,side_delay_price
up,120_149,0.00_0.05,180,0.7,4,4,1.0,106,90,0.8490566037735849,fine
up,120_149,0.05_0.10,180,0.7,15,14,0.9333333333333333,246,232,0.943089430894309,fine
up,120_149,0.10_0.15,180,0.7,61,59,0.9672131147540983,378,373,0.9867724867724867,fine
up,120_149,0.15_0.20,180,0.7,51,49,0.9607843137254902,286,286,1.0,fine
up,120_149,0.20_0.25,180,0.7,88,86,0.9772727272727273,355,355,1.0,fine
up,120_149,0.25_0.30,180,0.7,153,144,0.9411764705882353,440,439,0.9977272727272727,fine
up,120_149,0.30_0.35,180,0.7,165,153,0.9272727272727272,325,325,1.0,fine
up,120_149,0.35_0.40,180,0.7,161,148,0.9192546583850931,251,250,0.9960159362549801,fine
up,120_149,0.40_0.45,180,0.7,225,201,0.8933333333333333,320,320,1.0,fine
up,120_149,0.45_0.50,180,0.7,272,241,0.8860294117647058,321,321,1.0,fine
up,120_149,0.50_0.55,180,0.7,295,233,0.7898305084745763,293,292,0.9965870307167235,fine
up,120_149,0.55_0.60,180,0.7,369,279,0.7560975609756098,269,269,1.0,fine
up,120_149,0.60_0.65,180,0.7,296,200,0.6756756756756757,154,154,1.0,fine
up,120_149,0.65_0.70,180,0.7,419,270,0.6443914081145584,210,210,1.0,fine
up,120_149,0.70_0.75,180,0.7,318,166,0.5220125786163522,110,109,0.990909090909091,fine
up,120_149,0.75_0.80,180,0.7,356,141,0.3960674157303371,103,103,1.0,fine
up,120_149,0.80_0.85,180,0.7,344,124,0.36046511627906974,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,180,0.7,325,82,0.2523076923076923,36,36,1.0,fine
up,120_149,0.90_0.95,180,0.7,327,45,0.13761467889908258,11,11,1.0,fine
up,120_149,0.95_1.00,180,0.7,60,6,0.1,1,1,1.0,fine
up,any,any,180,0.7,4304,2645,0.6145446096654275,4294,4254,0.9906846762925011,side_delay_price
up,120_149,0.00_0.05,240,0.45,4,2,0.5,106,63,0.5943396226415094,fine
up,120_149,0.05_0.10,240,0.45,15,13,0.8666666666666667,246,178,0.7235772357723578,fine
up,120_149,0.10_0.15,240,0.45,61,38,0.6229508196721312,378,315,0.8333333333333334,fine
up,120_149,0.15_0.20,240,0.45,51,35,0.6862745098039216,286,258,0.9020979020979021,fine
up,120_149,0.20_0.25,240,0.45,88,50,0.5681818181818182,355,321,0.9042253521126761,fine
up,120_149,0.25_0.30,240,0.45,153,84,0.5490196078431373,440,413,0.9386363636363636,fine
up,120_149,0.30_0.35,240,0.45,165,87,0.5272727272727272,325,313,0.963076923076923,fine
up,120_149,0.35_0.40,240,0.45,161,77,0.4782608695652174,251,241,0.9601593625498008,fine
up,120_149,0.40_0.45,240,0.45,225,104,0.4622222222222222,320,312,0.975,fine
up,120_149,0.45_0.50,240,0.45,272,105,0.3860294117647059,321,313,0.9750778816199377,fine
up,120_149,0.50_0.55,240,0.45,295,111,0.376271186440678,293,281,0.9590443686006825,fine
up,120_149,0.55_0.60,240,0.45,369,138,0.37398373983739835,269,265,0.9851301115241635,fine
up,120_149,0.60_0.65,240,0.45,296,74,0.25,154,147,0.9545454545454546,fine
up,120_149,0.65_0.70,240,0.45,419,107,0.2553699284009546,210,207,0.9857142857142858,fine
up,120_149,0.70_0.75,240,0.45,318,62,0.1949685534591195,110,106,0.9636363636363636,fine
up,120_149,0.75_0.80,240,0.45,356,57,0.1601123595505618,103,102,0.9902912621359223,fine
up,120_149,0.80_0.85,240,0.45,344,52,0.1511627906976744,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,240,0.45,325,40,0.12307692307692308,36,36,1.0,fine
up,120_149,0.90_0.95,240,0.45,327,17,0.05198776758409786,11,11,1.0,fine
up,120_149,0.95_1.00,240,0.45,60,3,0.05,1,1,1.0,fine
up,any,any,240,0.45,4304,1256,0.29182156133828996,4294,3961,0.9224499301350721,side_delay_price
up,120_149,0.00_0.05,240,0.5,4,2,0.5,106,63,0.5943396226415094,fine
up,120_149,0.05_0.10,240,0.5,15,13,0.8666666666666667,246,178,0.7235772357723578,fine
up,120_149,0.10_0.15,240,0.5,61,40,0.6557377049180327,378,315,0.8333333333333334,fine
up,120_149,0.15_0.20,240,0.5,51,36,0.7058823529411765,286,258,0.9020979020979021,fine
up,120_149,0.20_0.25,240,0.5,88,57,0.6477272727272727,355,321,0.9042253521126761,fine
up,120_149,0.25_0.30,240,0.5,153,91,0.5947712418300654,440,413,0.9386363636363636,fine
up,120_149,0.30_0.35,240,0.5,165,94,0.5696969696969697,325,313,0.963076923076923,fine
up,120_149,0.35_0.40,240,0.5,161,82,0.5093167701863354,251,241,0.9601593625498008,fine
up,120_149,0.40_0.45,240,0.5,225,115,0.5111111111111111,320,312,0.975,fine
up,120_149,0.45_0.50,240,0.5,272,123,0.4522058823529412,321,313,0.9750778816199377,fine
up,120_149,0.50_0.55,240,0.5,295,123,0.41694915254237286,293,281,0.9590443686006825,fine
up,120_149,0.55_0.60,240,0.5,369,153,0.4146341463414634,269,266,0.9888475836431226,fine
up,120_149,0.60_0.65,240,0.5,296,89,0.30067567567567566,154,148,0.961038961038961,fine
up,120_149,0.65_0.70,240,0.5,419,122,0.2911694510739857,210,207,0.9857142857142858,fine
up,120_149,0.70_0.75,240,0.5,318,67,0.21069182389937108,110,106,0.9636363636363636,fine
up,120_149,0.75_0.80,240,0.5,356,66,0.1853932584269663,103,102,0.9902912621359223,fine
up,120_149,0.80_0.85,240,0.5,344,60,0.1744186046511628,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,240,0.5,325,45,0.13846153846153847,36,36,1.0,fine
up,120_149,0.90_0.95,240,0.5,327,19,0.0581039755351682,11,11,1.0,fine
up,120_149,0.95_1.00,240,0.5,60,4,0.06666666666666667,1,1,1.0,fine
up,any,any,240,0.5,4304,1401,0.32551115241635686,4294,3963,0.9229156963204471,side_delay_price
up,120_149,0.00_0.05,240,0.55,4,2,0.5,106,63,0.5943396226415094,fine
up,120_149,0.05_0.10,240,0.55,15,13,0.8666666666666667,246,178,0.7235772357723578,fine
up,120_149,0.10_0.15,240,0.55,61,43,0.7049180327868853,378,315,0.8333333333333334,fine
up,120_149,0.15_0.20,240,0.55,51,37,0.7254901960784313,286,258,0.9020979020979021,fine
up,120_149,0.20_0.25,240,0.55,88,59,0.6704545454545454,355,321,0.9042253521126761,fine
up,120_149,0.25_0.30,240,0.55,153,99,0.6470588235294118,440,413,0.9386363636363636,fine
up,120_149,0.30_0.35,240,0.55,165,99,0.6,325,313,0.963076923076923,fine
up,120_149,0.35_0.40,240,0.55,161,88,0.546583850931677,251,243,0.9681274900398407,fine
up,120_149,0.40_0.45,240,0.55,225,125,0.5555555555555556,320,314,0.98125,fine
up,120_149,0.45_0.50,240,0.55,272,138,0.5073529411764706,321,313,0.9750778816199377,fine
up,120_149,0.50_0.55,240,0.55,295,136,0.4610169491525424,293,282,0.962457337883959,fine
up,120_149,0.55_0.60,240,0.55,369,171,0.4634146341463415,269,266,0.9888475836431226,fine
up,120_149,0.60_0.65,240,0.55,296,100,0.33783783783783783,154,149,0.9675324675324676,fine
up,120_149,0.65_0.70,240,0.55,419,140,0.3341288782816229,210,207,0.9857142857142858,fine
up,120_149,0.70_0.75,240,0.55,318,76,0.2389937106918239,110,106,0.9636363636363636,fine
up,120_149,0.75_0.80,240,0.55,356,75,0.21067415730337077,103,102,0.9902912621359223,fine
up,120_149,0.80_0.85,240,0.55,344,69,0.2005813953488372,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,240,0.55,325,47,0.14461538461538462,36,36,1.0,fine
up,120_149,0.90_0.95,240,0.55,327,23,0.07033639143730887,11,11,1.0,fine
up,120_149,0.95_1.00,240,0.55,60,4,0.06666666666666667,1,1,1.0,fine
up,any,any,240,0.55,4304,1544,0.3587360594795539,4294,3969,0.9243129948765719,side_delay_price
up,120_149,0.00_0.05,240,0.6,4,2,0.5,106,63,0.5943396226415094,fine
up,120_149,0.05_0.10,240,0.6,15,13,0.8666666666666667,246,178,0.7235772357723578,fine
up,120_149,0.10_0.15,240,0.6,61,44,0.7213114754098361,378,315,0.8333333333333334,fine
up,120_149,0.15_0.20,240,0.6,51,39,0.7647058823529411,286,258,0.9020979020979021,fine
up,120_149,0.20_0.25,240,0.6,88,61,0.6931818181818182,355,321,0.9042253521126761,fine
up,120_149,0.25_0.30,240,0.6,153,108,0.7058823529411765,440,413,0.9386363636363636,fine
up,120_149,0.30_0.35,240,0.6,165,106,0.6424242424242425,325,314,0.9661538461538461,fine
up,120_149,0.35_0.40,240,0.6,161,91,0.5652173913043478,251,243,0.9681274900398407,fine
up,120_149,0.40_0.45,240,0.6,225,133,0.5911111111111111,320,314,0.98125,fine
up,120_149,0.45_0.50,240,0.6,272,149,0.5477941176470589,321,313,0.9750778816199377,fine
up,120_149,0.50_0.55,240,0.6,295,151,0.511864406779661,293,282,0.962457337883959,fine
up,120_149,0.55_0.60,240,0.6,369,187,0.5067750677506775,269,266,0.9888475836431226,fine
up,120_149,0.60_0.65,240,0.6,296,111,0.375,154,149,0.9675324675324676,fine
up,120_149,0.65_0.70,240,0.6,419,155,0.36992840095465396,210,207,0.9857142857142858,fine
up,120_149,0.70_0.75,240,0.6,318,87,0.27358490566037735,110,106,0.9636363636363636,fine
up,120_149,0.75_0.80,240,0.6,356,80,0.2247191011235955,103,102,0.9902912621359223,fine
up,120_149,0.80_0.85,240,0.6,344,75,0.2180232558139535,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,240,0.6,325,55,0.16923076923076924,36,36,1.0,fine
up,120_149,0.90_0.95,240,0.6,327,26,0.07951070336391437,11,11,1.0,fine
up,120_149,0.95_1.00,240,0.6,60,4,0.06666666666666667,1,1,1.0,fine
up,any,any,240,0.6,4304,1677,0.3896375464684015,4294,3970,0.9245458779692595,side_delay_price
up,120_149,0.00_0.05,240,0.65,4,2,0.5,106,63,0.5943396226415094,fine
up,120_149,0.05_0.10,240,0.65,15,13,0.8666666666666667,246,178,0.7235772357723578,fine
up,120_149,0.10_0.15,240,0.65,61,44,0.7213114754098361,378,315,0.8333333333333334,fine
up,120_149,0.15_0.20,240,0.65,51,40,0.7843137254901961,286,258,0.9020979020979021,fine
up,120_149,0.20_0.25,240,0.65,88,69,0.7840909090909091,355,321,0.9042253521126761,fine
up,120_149,0.25_0.30,240,0.65,153,115,0.7516339869281046,440,413,0.9386363636363636,fine
up,120_149,0.30_0.35,240,0.65,165,113,0.6848484848484848,325,314,0.9661538461538461,fine
up,120_149,0.35_0.40,240,0.65,161,97,0.6024844720496895,251,243,0.9681274900398407,fine
up,120_149,0.40_0.45,240,0.65,225,144,0.64,320,314,0.98125,fine
up,120_149,0.45_0.50,240,0.65,272,167,0.6139705882352942,321,313,0.9750778816199377,fine
up,120_149,0.50_0.55,240,0.65,295,174,0.5898305084745763,293,282,0.962457337883959,fine
up,120_149,0.55_0.60,240,0.65,369,197,0.5338753387533876,269,266,0.9888475836431226,fine
up,120_149,0.60_0.65,240,0.65,296,122,0.41216216216216217,154,149,0.9675324675324676,fine
up,120_149,0.65_0.70,240,0.65,419,168,0.4009546539379475,210,207,0.9857142857142858,fine
up,120_149,0.70_0.75,240,0.65,318,96,0.3018867924528302,110,106,0.9636363636363636,fine
up,120_149,0.75_0.80,240,0.65,356,90,0.25280898876404495,103,102,0.9902912621359223,fine
up,120_149,0.80_0.85,240,0.65,344,80,0.23255813953488372,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,240,0.65,325,64,0.19692307692307692,36,36,1.0,fine
up,120_149,0.90_0.95,240,0.65,327,30,0.09174311926605505,11,11,1.0,fine
up,120_149,0.95_1.00,240,0.65,60,4,0.06666666666666667,1,1,1.0,fine
up,any,any,240,0.65,4304,1829,0.424953531598513,4294,3970,0.9245458779692595,side_delay_price
up,120_149,0.00_0.05,240,0.7,4,3,0.75,106,63,0.5943396226415094,fine
up,120_149,0.05_0.10,240,0.7,15,14,0.9333333333333333,246,178,0.7235772357723578,fine
up,120_149,0.10_0.15,240,0.7,61,45,0.7377049180327869,378,315,0.8333333333333334,fine
up,120_149,0.15_0.20,240,0.7,51,44,0.8627450980392157,286,258,0.9020979020979021,fine
up,120_149,0.20_0.25,240,0.7,88,73,0.8295454545454546,355,321,0.9042253521126761,fine
up,120_149,0.25_0.30,240,0.7,153,118,0.7712418300653595,440,413,0.9386363636363636,fine
up,120_149,0.30_0.35,240,0.7,165,120,0.7272727272727273,325,314,0.9661538461538461,fine
up,120_149,0.35_0.40,240,0.7,161,105,0.6521739130434783,251,243,0.9681274900398407,fine
up,120_149,0.40_0.45,240,0.7,225,151,0.6711111111111111,320,314,0.98125,fine
up,120_149,0.45_0.50,240,0.7,272,183,0.6727941176470589,321,313,0.9750778816199377,fine
up,120_149,0.50_0.55,240,0.7,295,185,0.6271186440677966,293,282,0.962457337883959,fine
up,120_149,0.55_0.60,240,0.7,369,213,0.5772357723577236,269,266,0.9888475836431226,fine
up,120_149,0.60_0.65,240,0.7,296,139,0.46959459459459457,154,150,0.974025974025974,fine
up,120_149,0.65_0.70,240,0.7,419,190,0.45346062052505964,210,207,0.9857142857142858,fine
up,120_149,0.70_0.75,240,0.7,318,115,0.36163522012578614,110,106,0.9636363636363636,fine
up,120_149,0.75_0.80,240,0.7,356,103,0.2893258426966292,103,102,0.9902912621359223,fine
up,120_149,0.80_0.85,240,0.7,344,92,0.26744186046511625,79,78,0.9873417721518988,fine
up,120_149,0.85_0.90,240,0.7,325,68,0.20923076923076922,36,36,1.0,fine
up,120_149,0.90_0.95,240,0.7,327,33,0.10091743119266056,11,11,1.0,fine
up,120_149,0.95_1.00,240,0.7,60,5,0.08333333333333333,1,1,1.0,fine
up,any,any,240,0.7,4304,1999,0.46445167286245354,4294,3971,0.9247787610619469,side_delay_price
down,120_149,0.00_0.05,120,0.45,3,3,1.0,100,98,0.98,fine
down,120_149,0.05_0.10,120,0.45,11,11,1.0,289,289,1.0,fine
down,120_149,0.10_0.15,120,0.45,44,44,1.0,396,396,1.0,fine
down,120_149,0.15_0.20,120,0.45,74,74,1.0,283,283,1.0,fine
down,120_149,0.20_0.25,120,0.45,95,95,1.0,365,365,1.0,fine
down,120_149,0.25_0.30,120,0.45,180,178,0.9888888888888889,451,451,1.0,fine
down,120_149,0.30_0.35,120,0.45,183,182,0.994535519125683,362,362,1.0,fine
down,120_149,0.35_0.40,120,0.45,158,154,0.9746835443037974,277,277,1.0,fine
down,120_149,0.40_0.45,120,0.45,239,233,0.9748953974895398,334,333,0.9970059880239521,fine
down,120_149,0.45_0.50,120,0.45,275,211,0.7672727272727272,259,258,0.9961389961389961,fine
down,120_149,0.50_0.55,120,0.45,342,219,0.6403508771929824,265,263,0.9924528301886792,fine
down,120_149,0.55_0.60,120,0.45,379,179,0.47229551451187335,292,291,0.9965753424657534,fine
down,120_149,0.60_0.65,120,0.45,265,106,0.4,146,146,1.0,fine
down,120_149,0.65_0.70,120,0.45,386,131,0.3393782383419689,171,170,0.9941520467836257,fine
down,120_149,0.70_0.75,120,0.45,306,88,0.2875816993464052,100,98,0.98,fine
down,120_149,0.75_0.80,120,0.45,331,67,0.20241691842900303,94,93,0.9893617021276596,fine
down,120_149,0.80_0.85,120,0.45,355,63,0.17746478873239438,54,54,1.0,fine
down,120_149,0.85_0.90,120,0.45,320,35,0.109375,45,45,1.0,fine
down,120_149,0.90_0.95,120,0.45,281,16,0.05693950177935943,18,18,1.0,fine
down,120_149,0.95_1.00,120,0.45,67,4,0.05970149253731343,3,3,1.0,fine
down,any,any,120,0.45,4294,2093,0.4874243129948766,4304,4293,0.9974442379182156,side_delay_price
down,120_149,0.00_0.05,120,0.5,3,3,1.0,100,98,0.98,fine
down,120_149,0.05_0.10,120,0.5,11,11,1.0,289,289,1.0,fine
down,120_149,0.10_0.15,120,0.5,44,44,1.0,396,396,1.0,fine
down,120_149,0.15_0.20,120,0.5,74,74,1.0,283,283,1.0,fine
down,120_149,0.20_0.25,120,0.5,95,95,1.0,365,365,1.0,fine
down,120_149,0.25_0.30,120,0.5,180,179,0.9944444444444445,451,451,1.0,fine
down,120_149,0.30_0.35,120,0.5,183,182,0.994535519125683,362,362,1.0,fine
down,120_149,0.35_0.40,120,0.5,158,156,0.9873417721518988,277,277,1.0,fine
down,120_149,0.40_0.45,120,0.5,239,235,0.9832635983263598,334,334,1.0,fine
down,120_149,0.45_0.50,120,0.5,275,257,0.9345454545454546,259,258,0.9961389961389961,fine
down,120_149,0.50_0.55,120,0.5,342,263,0.7690058479532164,265,263,0.9924528301886792,fine
down,120_149,0.55_0.60,120,0.5,379,223,0.5883905013192612,292,292,1.0,fine
down,120_149,0.60_0.65,120,0.5,265,133,0.5018867924528302,146,146,1.0,fine
down,120_149,0.65_0.70,120,0.5,386,159,0.4119170984455959,171,171,1.0,fine
down,120_149,0.70_0.75,120,0.5,306,106,0.3464052287581699,100,98,0.98,fine
down,120_149,0.75_0.80,120,0.5,331,86,0.2598187311178248,94,94,1.0,fine
down,120_149,0.80_0.85,120,0.5,355,75,0.2112676056338028,54,54,1.0,fine
down,120_149,0.85_0.90,120,0.5,320,45,0.140625,45,45,1.0,fine
down,120_149,0.90_0.95,120,0.5,281,20,0.0711743772241993,18,18,1.0,fine
down,120_149,0.95_1.00,120,0.5,67,4,0.05970149253731343,3,3,1.0,fine
down,any,any,120,0.5,4294,2350,0.5472752678155566,4304,4297,0.9983736059479554,side_delay_price
down,120_149,0.00_0.05,120,0.55,3,3,1.0,100,98,0.98,fine
down,120_149,0.05_0.10,120,0.55,11,11,1.0,289,289,1.0,fine
down,120_149,0.10_0.15,120,0.55,44,44,1.0,396,396,1.0,fine
down,120_149,0.15_0.20,120,0.55,74,74,1.0,283,283,1.0,fine
down,120_149,0.20_0.25,120,0.55,95,95,1.0,365,365,1.0,fine
down,120_149,0.25_0.30,120,0.55,180,180,1.0,451,451,1.0,fine
down,120_149,0.30_0.35,120,0.55,183,182,0.994535519125683,362,362,1.0,fine
down,120_149,0.35_0.40,120,0.55,158,158,1.0,277,277,1.0,fine
down,120_149,0.40_0.45,120,0.55,239,237,0.9916317991631799,334,334,1.0,fine
down,120_149,0.45_0.50,120,0.55,275,269,0.9781818181818182,259,258,0.9961389961389961,fine
down,120_149,0.50_0.55,120,0.55,342,314,0.9181286549707602,265,263,0.9924528301886792,fine
down,120_149,0.55_0.60,120,0.55,379,287,0.7572559366754618,292,292,1.0,fine
down,120_149,0.60_0.65,120,0.55,265,154,0.5811320754716981,146,146,1.0,fine
down,120_149,0.65_0.70,120,0.55,386,202,0.5233160621761658,171,171,1.0,fine
down,120_149,0.70_0.75,120,0.55,306,122,0.39869281045751637,100,100,1.0,fine
down,120_149,0.75_0.80,120,0.55,331,101,0.30513595166163143,94,94,1.0,fine
down,120_149,0.80_0.85,120,0.55,355,90,0.2535211267605634,54,54,1.0,fine
down,120_149,0.85_0.90,120,0.55,320,55,0.171875,45,45,1.0,fine
down,120_149,0.90_0.95,120,0.55,281,28,0.099644128113879,18,18,1.0,fine
down,120_149,0.95_1.00,120,0.55,67,5,0.07462686567164178,3,3,1.0,fine
down,any,any,120,0.55,4294,2611,0.6080577550069864,4304,4299,0.9988382899628253,side_delay_price
down,120_149,0.00_0.05,120,0.6,3,3,1.0,100,98,0.98,fine
down,120_149,0.05_0.10,120,0.6,11,11,1.0,289,289,1.0,fine
down,120_149,0.10_0.15,120,0.6,44,44,1.0,396,396,1.0,fine
down,120_149,0.15_0.20,120,0.6,74,74,1.0,283,283,1.0,fine
down,120_149,0.20_0.25,120,0.6,95,95,1.0,365,365,1.0,fine
down,120_149,0.25_0.30,120,0.6,180,180,1.0,451,451,1.0,fine
down,120_149,0.30_0.35,120,0.6,183,182,0.994535519125683,362,362,1.0,fine
down,120_149,0.35_0.40,120,0.6,158,158,1.0,277,277,1.0,fine
down,120_149,0.40_0.45,120,0.6,239,238,0.99581589958159,334,334,1.0,fine
down,120_149,0.45_0.50,120,0.6,275,274,0.9963636363636363,259,258,0.9961389961389961,fine
down,120_149,0.50_0.55,120,0.6,342,322,0.9415204678362573,265,263,0.9924528301886792,fine
down,120_149,0.55_0.60,120,0.6,379,348,0.9182058047493403,292,292,1.0,fine
down,120_149,0.60_0.65,120,0.6,265,185,0.6981132075471698,146,146,1.0,fine
down,120_149,0.65_0.70,120,0.6,386,230,0.5958549222797928,171,171,1.0,fine
down,120_149,0.70_0.75,120,0.6,306,151,0.4934640522875817,100,100,1.0,fine
down,120_149,0.75_0.80,120,0.6,331,121,0.36555891238670696,94,94,1.0,fine
down,120_149,0.80_0.85,120,0.6,355,113,0.3183098591549296,54,54,1.0,fine
down,120_149,0.85_0.90,120,0.6,320,66,0.20625,45,45,1.0,fine
down,120_149,0.90_0.95,120,0.6,281,34,0.12099644128113879,18,18,1.0,fine
down,120_149,0.95_1.00,120,0.6,67,5,0.07462686567164178,3,3,1.0,fine
down,any,any,120,0.6,4294,2834,0.6599906846762925,4304,4299,0.9988382899628253,side_delay_price
down,120_149,0.00_0.05,120,0.65,3,3,1.0,100,98,0.98,fine
down,120_149,0.05_0.10,120,0.65,11,11,1.0,289,289,1.0,fine
down,120_149,0.10_0.15,120,0.65,44,44,1.0,396,396,1.0,fine
down,120_149,0.15_0.20,120,0.65,74,74,1.0,283,283,1.0,fine
down,120_149,0.20_0.25,120,0.65,95,95,1.0,365,365,1.0,fine
down,120_149,0.25_0.30,120,0.65,180,180,1.0,451,451,1.0,fine
down,120_149,0.30_0.35,120,0.65,183,182,0.994535519125683,362,362,1.0,fine
down,120_149,0.35_0.40,120,0.65,158,158,1.0,277,277,1.0,fine
down,120_149,0.40_0.45,120,0.65,239,239,1.0,334,334,1.0,fine
down,120_149,0.45_0.50,120,0.65,275,275,1.0,259,258,0.9961389961389961,fine
down,120_149,0.50_0.55,120,0.65,342,331,0.9678362573099415,265,263,0.9924528301886792,fine
down,120_149,0.55_0.60,120,0.65,379,366,0.9656992084432717,292,292,1.0,fine
down,120_149,0.60_0.65,120,0.65,265,246,0.9283018867924528,146,146,1.0,fine
down,120_149,0.65_0.70,120,0.65,386,296,0.7668393782383419,171,171,1.0,fine
down,120_149,0.70_0.75,120,0.65,306,175,0.5718954248366013,100,100,1.0,fine
down,120_149,0.75_0.80,120,0.65,331,145,0.4380664652567976,94,94,1.0,fine
down,120_149,0.80_0.85,120,0.65,355,142,0.4,54,54,1.0,fine
down,120_149,0.85_0.90,120,0.65,320,76,0.2375,45,45,1.0,fine
down,120_149,0.90_0.95,120,0.65,281,39,0.1387900355871886,18,18,1.0,fine
down,120_149,0.95_1.00,120,0.65,67,5,0.07462686567164178,3,3,1.0,fine
down,any,any,120,0.65,4294,3082,0.7177456916627852,4304,4299,0.9988382899628253,side_delay_price
down,120_149,0.00_0.05,120,0.7,3,3,1.0,100,98,0.98,fine
